FMPlog	('balanced', 'entropy', None, 1, 2)	88.56	99.19	-1	27
FMPlog	('balanced', 'entropy', None, 1, 2)	88.56	99.19	-1	27
FMPlog	('balanced', 'entropy', None, 1, 2)	88.56	99.19	-1	27
FMPlog	('balanced', 'entropy', None, 1, 2)	88.56	99.19	-1	27
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	91.72	100.0	-1	28
FMPlog	('balanced', 'entropy', None, 1, 2)	90.04	100.0	-1	43
